
Epoch:   0%|                                                                                                                   | 0/5 [00:00<?, ?it/s]
0 622 	| 2.0278 	| 0.2812 	| tensor([10,  0,  8,  4, 13, 10, 13,  8, 14,  6], device='cuda:0')
0 623 	| 1.2691 	| 0.5 	| tensor([ 2, 12,  8, 14, 10, 13,  5,  8,  2,  0], device='cuda:0')
0 624 	| 1.8115 	| 0.375 	| tensor([ 7,  4,  7,  2,  6,  2, 12,  8,  6, 10], device='cuda:0')
0 625 	| 1.9168 	| 0.3125 	| tensor([ 7,  5,  7,  7, 14, 10,  2,  8, 12,  8], device='cuda:0')
0 626 	| 2.0066 	| 0.3438 	| tensor([ 7, 10, 10,  8,  8,  8, 13,  1,  5, 14], device='cuda:0')
0 627 	| 1.4581 	| 0.4375 	| tensor([ 2,  9, 14,  5,  6, 12,  6,  4,  8,  2], device='cuda:0')
0 628 	| 1.7322 	| 0.4375 	| tensor([14,  8,  5,  5,  2,  8,  8, 14, 12,  8], device='cuda:0')
0 629 	| 1.413 	| 0.5 	| tensor([12,  8, 13,  7, 14,  7,  5,  7,  8, 14], device='cuda:0')
0 630 	| 1.8954 	| 0.4062 	| tensor([ 6, 13,  8,  5, 13,  8, 14,  0, 10,  8], device='cuda:0')
0 631 	| 2.2345 	| 0.2812 	| tensor([ 7,  5,  5,  9,  8, 13,  8,  5,  5,  2], device='cuda:0')
0 632 	| 0.937 	| 0.625 	| tensor([ 5,  8,  5, 12,  9,  2,  7,  8, 13,  7], device='cuda:0')
0 633 	| 1.8742 	| 0.4062 	| tensor([ 8, 10,  9,  8,  8, 14, 14, 13,  0,  7], device='cuda:0')
0 634 	| 1.6174 	| 0.375 	| tensor([14,  9,  9,  8, 10,  9, 14,  3,  9,  0], device='cuda:0')
0 635 	| 2.1284 	| 0.2188 	| tensor([ 0,  3,  9, 13,  7,  7,  9,  5,  8,  3], device='cuda:0')
0 636 	| 1.5093 	| 0.4375 	| tensor([ 0,  7,  7,  9,  7, 11,  9, 13,  8,  7], device='cuda:0')
0 637 	| 1.475 	| 0.4688 	| tensor([11,  3,  2,  5, 13,  2,  9, 13,  8, 13], device='cuda:0')
0 638 	| 2.3149 	| 0.375 	| tensor([12, 13, 13,  9,  0,  9,  5,  4,  7,  8], device='cuda:0')
0 639 	| 1.8828 	| 0.3438 	| tensor([13,  4,  9,  9,  2, 14,  1,  5,  5,  7], device='cuda:0')
0 640 	| 1.9085 	| 0.3438 	| tensor([13, 11, 14, 11,  5,  3,  4, 13,  2, 12], device='cuda:0')
0 641 	| 1.5506 	| 0.5312 	| tensor([ 6,  7,  3, 11,  6, 14,  9, 11,  2,  5], device='cuda:0')
0 642 	| 1.8 	| 0.3125 	| tensor([ 2, 10,  9, 12, 13, 11,  2, 13, 11,  2], device='cuda:0')
0 643 	| 1.7549 	| 0.3438 	| tensor([ 4,  5, 11, 13,  7,  2,  7,  5, 11, 14], device='cuda:0')
0 644 	| 1.9418 	| 0.4688 	| tensor([11,  3,  0,  5, 12,  5, 12,  2, 11,  8], device='cuda:0')
0 645 	| 1.9769 	| 0.3438 	| tensor([ 8,  5, 13,  0,  7,  0, 11,  9,  5,  5], device='cuda:0')
0 646 	| 1.8707 	| 0.4688 	| tensor([ 2,  8,  5,  9,  2, 12,  5, 11,  3,  2], device='cuda:0')
0 647 	| 1.4597 	| 0.4688 	| tensor([ 1,  3, 12,  4,  8,  0,  2,  0, 10,  3], device='cuda:0')
0 648 	| 1.88 	| 0.3438 	| tensor([ 0, 12, 11, 14,  2,  3, 14, 10,  2, 14], device='cuda:0')
0 649 	| 1.7502 	| 0.3438 	| tensor([ 2,  0,  7,  1, 14, 12,  9, 11,  0, 13], device='cuda:0')
0 650 	| 1.7856 	| 0.4062 	| tensor([ 2, 14, 12,  3,  7,  7,  2, 14,  8, 13], device='cuda:0')
0 651 	| 1.9212 	| 0.2812 	| tensor([ 6, 14, 12,  7,  5,  7, 13,  1, 11, 14], device='cuda:0')
0 652 	| 1.773 	| 0.25 	| tensor([ 4, 13, 14,  1,  3, 11,  9,  0, 14,  8], device='cuda:0')
0 653 	| 2.0127 	| 0.4375 	| tensor([ 0,  0,  3,  4,  0,  2, 10, 11, 14,  8], device='cuda:0')
0 654 	| 2.0144 	| 0.3438 	| tensor([ 6,  6, 14,  3,  3,  7,  0,  2,  3,  2], device='cuda:0')
0 655 	| 1.8495 	| 0.3438 	| tensor([ 2, 10,  3, 14,  5, 14,  3,  8,  0,  8], device='cuda:0')
0 656 	| 1.6563 	| 0.5 	| tensor([ 9,  0, 14,  2,  8,  7,  6,  3,  3,  3], device='cuda:0')
0 657 	| 1.4166 	| 0.4688 	| tensor([10, 12, 13,  6, 11,  2, 13,  1,  7,  2], device='cuda:0')
0 658 	| 2.2411 	| 0.3438 	| tensor([14,  5,  8, 11,  9,  9,  6,  2,  4, 12], device='cuda:0')
0 659 	| 1.9822 	| 0.3125 	| tensor([ 8,  8,  6,  4,  0,  8, 14,  2,  5,  8], device='cuda:0')
0 660 	| 1.9779 	| 0.2812 	| tensor([14, 11, 13,  3,  8,  4,  8, 14,  2,  0], device='cuda:0')
0 661 	| 1.9295 	| 0.375 	| tensor([13,  0,  2, 10,  8, 14, 10, 10, 11,  0], device='cuda:0')
0 662 	| 1.9994 	| 0.2812 	| tensor([ 3,  2,  8,  7, 13,  5,  5,  2,  2,  8], device='cuda:0')
0 663 	| 1.5529 	| 0.5625 	| tensor([ 6,  5,  2, 14,  7,  3, 10, 14, 14,  2], device='cuda:0')
0 664 	| 1.797 	| 0.3438 	| tensor([ 9,  5,  4,  2,  2,  9, 10, 11,  2,  7], device='cuda:0')
0 665 	| 2.1107 	| 0.2812 	| tensor([ 6,  5,  0, 10,  5, 13,  2, 12,  8,  9], device='cuda:0')
0 666 	| 2.1066 	| 0.4062 	| tensor([11,  2,  6, 13,  0,  4,  3,  3,  0,  0], device='cuda:0')
0 667 	| 1.5719 	| 0.5938 	| tensor([12,  2,  5,  5,  0, 11, 14, 11,  8,  7], device='cuda:0')
0 668 	| 1.7573 	| 0.375 	| tensor([11,  3, 14, 10,  7,  2, 11,  7,  4, 14], device='cuda:0')
0 669 	| 1.23 	| 0.5938 	| tensor([ 6,  6,  7,  3,  5, 12,  3,  7,  0,  0], device='cuda:0')
0 670 	| 2.2449 	| 0.3438 	| tensor([12,  9,  1, 14, 11, 14,  4, 13,  2,  2], device='cuda:0')
0 671 	| 2.1265 	| 0.3438 	| tensor([11, 11,  7,  7, 14,  6,  2, 12,  0, 12], device='cuda:0')
0 672 	| 1.5133 	| 0.4062 	| tensor([ 4,  7, 13, 14, 11,  4, 10, 11,  4,  1], device='cuda:0')
0 673 	| 1.9096 	| 0.4062 	| tensor([ 4, 14, 11,  7,  9,  9,  5, 11,  5,  2], device='cuda:0')
0 674 	| 1.9732 	| 0.4375 	| tensor([11,  1,  7,  2, 11, 11, 10, 12,  7,  6], device='cuda:0')
0 675 	| 1.7529 	| 0.4062 	| tensor([ 2,  6, 12,  5,  0, 10, 14,  2,  4,  4], device='cuda:0')
0 676 	| 2.3777 	| 0.1875 	| tensor([ 5,  2,  0,  0, 11,  7, 12,  7,  2, 11], device='cuda:0')
0 677 	| 1.6629 	| 0.5 	| tensor([11, 11,  0,  2,  5,  2, 13,  7, 13,  2], device='cuda:0')
0 678 	| 1.6727 	| 0.4062 	| tensor([13,  0,  3,  2, 10,  3, 12,  7, 11, 10], device='cuda:0')
0 679 	| 1.923 	| 0.4062 	| tensor([12,  1,  0, 12,  2, 11,  0,  4,  4, 11], device='cuda:0')
0 680 	| 1.8621 	| 0.4375 	| tensor([13,  1,  6, 11, 10, 12,  2,  3, 13,  6], device='cuda:0')
0 681 	| 1.9062 	| 0.4062 	| tensor([ 1,  3,  1,  0,  5, 10,  1,  2, 13,  9], device='cuda:0')
0 682 	| 2.0069 	| 0.375 	| tensor([ 0,  5, 11, 10,  1,  2, 13,  5,  0,  4], device='cuda:0')
0 683 	| 1.9908 	| 0.3125 	| tensor([ 2,  4,  9,  3, 11,  4,  0,  2,  7,  1], device='cuda:0')
0 684 	| 2.1117 	| 0.25 	| tensor([ 0, 12,  6,  5, 14,  5,  2, 12, 14,  3], device='cuda:0')
0 685 	| 2.2312 	| 0.3125 	| tensor([14,  0,  4,  0,  1, 10,  5,  5,  9,  5], device='cuda:0')
0 686 	| 2.0973 	| 0.2812 	| tensor([ 4, 12,  4,  0,  5,  8,  2, 13,  1,  3], device='cuda:0')
0 687 	| 1.6148 	| 0.375 	| tensor([ 7,  5,  8,  3,  3,  7,  0,  3, 13,  6], device='cuda:0')
0 688 	| 1.752 	| 0.4375 	| tensor([ 1,  0,  5,  5,  7, 12, 13,  4, 10,  8], device='cuda:0')
0 689 	| 1.7235 	| 0.375 	| tensor([ 2,  9,  4,  6, 10, 14,  9,  8,  4,  5], device='cuda:0')
0 690 	| 1.721 	| 0.3438 	| tensor([12, 13,  5,  1,  4,  5,  6,  9,  7,  6], device='cuda:0')
0 691 	| 1.8686 	| 0.4375 	| tensor([ 8, 12, 13,  6,  4, 10,  8,  8,  5,  1], device='cuda:0')
0 692 	| 1.6052 	| 0.3438 	| tensor([ 3, 14, 10,  9,  2,  5, 10,  8,  3,  2], device='cuda:0')
0 693 	| 2.5471 	| 0.3438 	| tensor([11, 14, 14,  5,  4,  1,  4, 12,  0,  5], device='cuda:0')
0 694 	| 1.3698 	| 0.4375 	| tensor([12,  4,  2, 10, 13, 11,  8,  4,  8,  4], device='cuda:0')
0 695 	| 1.9634 	| 0.3438 	| tensor([ 8, 14,  4, 12,  6,  5, 12,  5, 11, 11], device='cuda:0')
0 696 	| 2.1634 	| 0.3125 	| tensor([ 8,  6,  6, 14, 10, 10,  9,  5,  4,  8], device='cuda:0')
0 697 	| 2.4064 	| 0.375 	| tensor([14, 14,  1, 10,  5, 13, 13,  0,  3,  4], device='cuda:0')
0 698 	| 1.7328 	| 0.5 	| tensor([12, 13, 12, 11,  4,  3, 10, 12, 14, 11], device='cuda:0')
0 699 	| 2.4322 	| 0.25 	| tensor([ 5, 11,  3,  3,  9,  9,  7,  2, 11,  7], device='cuda:0')
0 700 	| 1.6512 	| 0.4375 	| tensor([10, 11,  4, 11, 11, 14,  7,  2, 14, 14], device='cuda:0')
0 701 	| 1.8002 	| 0.4062 	| tensor([ 0,  8, 13,  5, 11, 13, 11, 14, 12,  2], device='cuda:0')
0 702 	| 1.6518 	| 0.4688 	| tensor([ 6, 11,  3,  9,  3,  2, 14,  7, 14,  1], device='cuda:0')
0 703 	| 2.0375 	| 0.3438 	| tensor([11, 13, 11,  7,  0,  2,  5, 14, 12,  3], device='cuda:0')
0 704 	| 1.7864 	| 0.4062 	| tensor([14, 12,  2,  7, 14,  1,  7,  5,  3,  3], device='cuda:0')
0 705 	| 2.186 	| 0.3438 	| tensor([12,  4,  0,  0,  4,  3, 10,  1, 14,  8], device='cuda:0')
0 706 	| 2.0084 	| 0.4375 	| tensor([ 1,  5,  6,  9,  8,  5, 13,  7,  7, 13], device='cuda:0')
0 707 	| 1.8105 	| 0.4375 	| tensor([ 9, 14,  7,  6, 12, 12, 12,  3, 14, 10], device='cuda:0')
0 708 	| 1.613 	| 0.4688 	| tensor([ 1, 12,  5, 14,  7, 10, 14,  6,  6,  4], device='cuda:0')
0 709 	| 1.9992 	| 0.375 	| tensor([ 7,  3,  6,  7,  7,  7, 14, 10,  1, 12], device='cuda:0')
0 710 	| 1.7535 	| 0.3438 	| tensor([ 1,  7,  6, 14, 10, 13,  1,  2,  1,  6], device='cuda:0')
0 711 	| 1.7663 	| 0.375 	| tensor([ 1,  3,  9, 10,  3, 13, 14, 14,  1,  5], device='cuda:0')
0 712 	| 2.0537 	| 0.4062 	| tensor([ 3,  0,  1, 14,  6, 12,  4,  5, 13,  4], device='cuda:0')
0 713 	| 1.6942 	| 0.375 	| tensor([3, 4, 0, 5, 5, 3, 3, 2, 3, 6], device='cuda:0')
0 714 	| 1.5579 	| 0.4062 	| tensor([ 7,  9,  2,  0,  1,  3,  5,  6, 14,  5], device='cuda:0')
0 715 	| 1.6323 	| 0.375 	| tensor([ 9, 12, 14,  3,  3, 14,  1,  1, 13,  5], device='cuda:0')
0 716 	| 1.7265 	| 0.4688 	| tensor([ 1,  9,  3,  2,  7,  1,  3,  6,  9, 13], device='cuda:0')
0 717 	| 2.0866 	| 0.25 	| tensor([10, 10,  5,  0, 13, 10, 11,  3,  0,  3], device='cuda:0')
0 718 	| 1.5387 	| 0.4688 	| tensor([14,  3,  9, 14,  3,  3,  5,  5, 11,  5], device='cuda:0')
0 719 	| 1.4473 	| 0.4375 	| tensor([11,  3, 10,  5,  5,  6,  1, 14, 11, 14], device='cuda:0')
0 720 	| 1.6463 	| 0.375 	| tensor([ 2, 11,  5,  5,  0, 14, 13,  2,  5,  9], device='cuda:0')
0 721 	| 1.7678 	| 0.375 	| tensor([11,  3,  9,  3,  2,  5,  5,  3,  0, 10], device='cuda:0')
0 722 	| 1.8623 	| 0.3125 	| tensor([ 9,  3,  4, 11, 10,  0, 14, 11,  5,  3], device='cuda:0')
0 723 	| 2.0091 	| 0.375 	| tensor([ 2,  0,  6, 13, 11, 10, 11,  3,  3,  1], device='cuda:0')
0 724 	| 1.8234 	| 0.5312 	| tensor([ 2,  5,  3, 11,  3,  2,  4,  4,  6,  2], device='cuda:0')
0 725 	| 1.9551 	| 0.2812 	| tensor([ 5,  4,  4,  9, 11,  2,  2, 14,  7,  6], device='cuda:0')
0 726 	| 1.5026 	| 0.4688 	| tensor([ 9,  5,  7,  9,  5, 12,  1,  5,  3,  2], device='cuda:0')
0 727 	| 1.5893 	| 0.375 	| tensor([ 7,  5, 11,  3, 13,  7,  7, 10,  9, 11], device='cuda:0')
0 728 	| 1.5006 	| 0.5625 	| tensor([14, 11,  9, 12, 13, 11, 11,  6, 13,  5], device='cuda:0')
0 729 	| 1.6666 	| 0.4062 	| tensor([ 7, 14, 11, 13, 11,  7, 12, 11, 11,  0], device='cuda:0')
0 730 	| 1.5778 	| 0.5312 	| tensor([ 1, 12, 13,  2,  2, 13, 12, 14, 14, 10], device='cuda:0')
0 731 	| 2.0101 	| 0.3438 	| tensor([ 5, 14,  6, 10,  4, 11, 11,  4,  8,  4], device='cuda:0')
0 732 	| 1.7174 	| 0.4062 	| tensor([ 4,  0, 13, 13,  5,  4,  2, 10,  4,  4], device='cuda:0')
0 733 	| 1.8922 	| 0.3438 	| tensor([11, 14,  4,  6,  3, 11, 12,  6, 11,  4], device='cuda:0')
0 734 	| 1.5061 	| 0.4688 	| tensor([13, 11,  2,  4,  6,  4, 10,  5, 14, 10], device='cuda:0')
0 735 	| 1.7205 	| 0.375 	| tensor([ 6, 14,  5,  5,  3, 12, 13,  6,  4,  2], device='cuda:0')
0 736 	| 1.4318 	| 0.5938 	| tensor([13,  7, 14,  0, 14,  3,  1,  2,  1,  6], device='cuda:0')
0 737 	| 1.7908 	| 0.3438 	| tensor([ 7,  2,  5, 11, 12, 14,  8,  6,  4,  8], device='cuda:0')
0 738 	| 2.8296 	| 0.375 	| tensor([ 6,  0,  9,  1,  6,  5,  0, 11, 14, 13], device='cuda:0')
0 739 	| 1.8011 	| 0.375 	| tensor([ 3,  3,  5,  0,  0,  0,  5, 13, 14, 14], device='cuda:0')
0 740 	| 1.8725 	| 0.4375 	| tensor([10,  1, 12, 13,  8,  8,  5, 13,  9,  0], device='cuda:0')
0 741 	| 1.6098 	| 0.4688 	| tensor([14,  5, 10,  2, 12, 14,  3, 12,  0, 14], device='cuda:0')
0 742 	| 1.455 	| 0.4375 	| tensor([ 9,  7,  6, 10, 10,  3,  5,  5, 14,  6], device='cuda:0')
0 743 	| 1.9558 	| 0.375 	| tensor([ 1, 14, 11,  6,  4, 12, 14,  8, 10,  6], device='cuda:0')
0 744 	| 1.6683 	| 0.4375 	| tensor([ 4,  9, 10, 14, 14,  6,  9, 12,  3, 14], device='cuda:0')
0 745 	| 2.0868 	| 0.25 	| tensor([ 6, 14,  5, 12, 12,  7, 14, 13,  7,  7], device='cuda:0')
0 746 	| 2.28 	| 0.2188 	| tensor([13,  9,  3, 10, 11,  8,  3,  6, 12,  5], device='cuda:0')
0 747 	| 1.1542 	| 0.5 	| tensor([10,  0, 11,  5, 14, 14,  7, 11,  5, 11], device='cuda:0')
0 748 	| 2.0177 	| 0.2812 	| tensor([11,  0,  8, 14,  9,  8,  4,  2,  8,  3], device='cuda:0')
0 749 	| 2.0982 	| 0.3125 	| tensor([ 5,  8, 11,  5,  2,  4,  7,  6,  3,  0], device='cuda:0')
0 750 	| 1.9452 	| 0.2188 	| tensor([ 9,  8,  7, 13,  8,  7, 12,  7,  7,  9], device='cuda:0')
0 751 	| 1.508 	| 0.4062 	| tensor([12,  6, 12,  7,  6,  7,  3,  7,  7,  9], device='cuda:0')
0 752 	| 1.6713 	| 0.4688 	| tensor([ 7,  2,  3,  9,  3,  4,  5,  5,  0, 11], device='cuda:0')
0 753 	| 2.1174 	| 0.375 	| tensor([12, 10,  8,  0, 10,  8,  2,  7,  7, 12], device='cuda:0')
0 754 	| 1.8233 	| 0.375 	| tensor([ 5,  7, 11,  7,  2,  5, 11,  6, 14,  0], device='cuda:0')
0 755 	| 1.436 	| 0.4688 	| tensor([12, 14,  7,  6, 14,  6,  7,  7, 12,  4], device='cuda:0')
0 756 	| 1.5915 	| 0.4375 	| tensor([ 7,  8,  0, 14,  2,  3,  8,  7,  9,  1], device='cuda:0')
0 757 	| 2.0347 	| 0.375 	| tensor([ 3,  7,  4, 12,  9,  0, 11, 11, 10,  2], device='cuda:0')
0 758 	| 1.8195 	| 0.375 	| tensor([ 5,  9,  6, 12,  9,  2,  2, 14,  7, 12], device='cuda:0')
0 759 	| 1.7988 	| 0.375 	| tensor([ 9,  2,  0,  9, 14,  0, 11, 11,  2, 14], device='cuda:0')
0 760 	| 2.1292 	| 0.375 	| tensor([ 3,  2, 10, 11, 12,  0,  1, 14,  0,  2], device='cuda:0')
0 761 	| 1.7289 	| 0.3438 	| tensor([ 5, 11,  7,  1,  5, 10,  2,  5,  2,  9], device='cuda:0')
0 762 	| 1.517 	| 0.4375 	| tensor([11, 11,  5,  0,  0, 11,  1,  6,  3,  4], device='cuda:0')
0 763 	| 1.3848 	| 0.5312 	| tensor([ 0,  7, 11,  0,  4, 13,  1, 11, 13,  1], device='cuda:0')
0 764 	| 1.627 	| 0.3438 	| tensor([ 8, 14, 11, 11, 11,  6, 11,  2, 14,  0], device='cuda:0')
0 765 	| 1.63 	| 0.4375 	| tensor([11, 14,  9,  4, 10,  0,  2,  0,  0,  9], device='cuda:0')
0 766 	| 1.4017 	| 0.5312 	| tensor([10,  2,  1,  2,  4, 11,  2, 14,  2,  7], device='cuda:0')
0 767 	| 1.494 	| 0.4062 	| tensor([ 2,  9,  2, 10, 14,  2,  1, 13,  2,  1], device='cuda:0')
0 768 	| 1.8078 	| 0.5 	| tensor([ 6, 11, 13, 11,  3,  2,  5, 14, 14, 11], device='cuda:0')
0 769 	| 1.4135 	| 0.4062 	| tensor([12,  2,  9,  2,  2, 13,  9,  7,  2, 11], device='cuda:0')
0 770 	| 1.8452 	| 0.375 	| tensor([ 7, 11,  9,  0, 11, 13,  2,  2, 13,  5], device='cuda:0')
0 771 	| 1.6473 	| 0.375 	| tensor([ 1, 11, 10, 11,  5, 11,  0, 12, 13,  0], device='cuda:0')
0 772 	| 1.4849 	| 0.5 	| tensor([13,  0,  2,  7,  2, 13, 11, 14,  2,  1], device='cuda:0')
0 773 	| 1.9454 	| 0.375 	| tensor([14, 13, 13,  2,  3,  8,  0, 11,  2,  6], device='cuda:0')
0 774 	| 1.2402 	| 0.5 	| tensor([ 2, 10, 14,  1, 10, 12, 11, 14,  3, 11], device='cuda:0')
0 775 	| 1.8254 	| 0.4062 	| tensor([14, 11, 14,  0,  9,  5, 14,  1, 11,  0], device='cuda:0')
0 776 	| 2.1054 	| 0.375 	| tensor([ 1, 13,  7, 11,  2, 11, 14, 13,  5,  1], device='cuda:0')
0 777 	| 1.7159 	| 0.4375 	| tensor([ 1,  7, 11,  5,  7,  0,  9,  4,  7,  2], device='cuda:0')
0 778 	| 1.4921 	| 0.4688 	| tensor([11, 13,  0, 14,  1,  7, 14,  8, 14, 12], device='cuda:0')
0 779 	| 1.8594 	| 0.375 	| tensor([ 6,  1,  7, 13,  4, 11,  1,  8,  7, 12], device='cuda:0')
0 780 	| 1.4169 	| 0.5 	| tensor([ 7,  1,  8, 11,  2,  7,  0,  6,  0,  5], device='cuda:0')
0 781 	| 1.9713 	| 0.3438 	| tensor([ 1,  3,  6,  0, 14, 13, 14,  7, 11, 12], device='cuda:0')
0 782 	| 1.3445 	| 0.5312 	| tensor([ 6,  9, 11, 10,  0,  9,  7, 11, 12, 10], device='cuda:0')
0 783 	| 1.7219 	| 0.4062 	| tensor([14,  2, 10,  0,  3,  1,  6,  7,  3,  0], device='cuda:0')
0 784 	| 1.6906 	| 0.4375 	| tensor([ 8,  4, 13, 14,  8, 11,  6,  9, 14, 14], device='cuda:0')
0 785 	| 1.5247 	| 0.5 	| tensor([14, 14, 12,  0,  0,  0,  4, 11,  6,  4], device='cuda:0')
0 786 	| 1.8684 	| 0.4062 	| tensor([ 8,  1, 10,  3,  2,  0,  6, 10,  5,  8], device='cuda:0')
0 787 	| 1.6848 	| 0.5 	| tensor([ 5,  0,  4,  3, 11, 12,  1,  8,  6,  8], device='cuda:0')
0 788 	| 1.6907 	| 0.4062 	| tensor([12, 14, 13, 13,  4,  8,  2,  6,  4,  0], device='cuda:0')
0 789 	| 1.5268 	| 0.375 	| tensor([11,  2,  8,  5,  4, 12,  9,  0, 13, 13], device='cuda:0')
0 790 	| 1.663 	| 0.3438 	| tensor([10, 14,  5,  0,  6,  6,  0,  3, 14,  4], device='cuda:0')
0 791 	| 1.6837 	| 0.2812 	| tensor([12, 14,  6,  5,  0,  2,  8, 10, 11,  7], device='cuda:0')
0 792 	| 1.8254 	| 0.3125 	| tensor([ 6,  5, 13,  8,  5,  6, 10,  1,  0, 12], device='cuda:0')
0 793 	| 1.594 	| 0.4062 	| tensor([ 8, 11, 10,  2,  2,  3,  2, 13,  0,  0], device='cuda:0')
0 794 	| 1.5145 	| 0.4062 	| tensor([ 4, 11, 12,  5,  6,  0, 13,  8,  5,  5], device='cuda:0')
0 795 	| 1.4297 	| 0.2812 	| tensor([ 0,  5, 10,  6,  8, 12, 13, 12,  1,  5], device='cuda:0')
0 796 	| 1.8539 	| 0.25 	| tensor([ 9,  5,  0,  5,  4,  7, 12,  5,  7, 11], device='cuda:0')
0 797 	| 1.6592 	| 0.4062 	| tensor([10,  5,  5,  3,  3,  6,  7,  9,  3,  8], device='cuda:0')
0 798 	| 1.4784 	| 0.4688 	| tensor([ 0,  3,  3, 13,  5,  1,  2,  2,  8, 11], device='cuda:0')
0 799 	| 1.9686 	| 0.2812 	| tensor([13,  3,  4,  6,  3,  5,  3,  3, 12,  5], device='cuda:0')
0 800 	| 1.9059 	| 0.3438 	| tensor([11, 11,  7,  8, 13,  7,  3, 13,  2,  4], device='cuda:0')
0 801 	| 2.022 	| 0.375 	| tensor([13,  5,  4,  5, 12,  5,  9,  7, 12,  6], device='cuda:0')
0 802 	| 1.9456 	| 0.3125 	| tensor([ 3,  5, 12, 12,  2,  6, 13, 12,  8,  5], device='cuda:0')
0 803 	| 1.8928 	| 0.4062 	| tensor([ 6,  5,  5,  2,  0,  1,  9, 11,  4, 12], device='cuda:0')
0 804 	| 2.2084 	| 0.3438 	| tensor([ 8,  7,  7,  7, 12,  6,  5,  0,  6,  8], device='cuda:0')
0 805 	| 1.7065 	| 0.25 	| tensor([ 8,  9,  9,  5,  4,  5, 12, 13,  6,  1], device='cuda:0')
0 806 	| 2.0122 	| 0.2188 	| tensor([ 8, 13,  6,  2,  4,  5,  6,  5, 13,  8], device='cuda:0')
0 807 	| 1.6728 	| 0.375 	| tensor([ 2,  8,  5,  3,  5,  4, 13,  8,  8, 12], device='cuda:0')
0 808 	| 1.8181 	| 0.1562 	| tensor([ 5,  9,  4,  3,  8,  3,  8, 11,  4,  8], device='cuda:0')
0 809 	| 1.6962 	| 0.375 	| tensor([13,  2,  4,  7,  6,  4,  8,  2, 14,  7], device='cuda:0')
0 810 	| 1.8551 	| 0.4375 	| tensor([ 5,  3,  3,  2, 12,  6,  2,  5, 12, 13], device='cuda:0')
0 811 	| 2.3568 	| 0.3125 	| tensor([12, 12,  7,  9, 13,  2, 12, 12,  5,  8], device='cuda:0')
0 812 	| 1.727 	| 0.4375 	| tensor([ 4,  0, 12, 13,  6, 10, 10,  8, 12,  6], device='cuda:0')
0 813 	| 1.3516 	| 0.4375 	| tensor([ 8,  1, 13, 13, 10, 13, 13, 14,  1,  8], device='cuda:0')
0 814 	| 1.3369 	| 0.4688 	| tensor([12, 14,  2, 12,  8,  1,  8, 13,  9,  1], device='cuda:0')
0 815 	| 2.4922 	| 0.3125 	| tensor([ 8,  4,  8,  2, 14,  9, 14,  6, 13,  0], device='cuda:0')
0 816 	| 2.2622 	| 0.2188 	| tensor([14, 11,  8,  8,  9,  0,  0, 13,  8,  2], device='cuda:0')
0 817 	| 1.811 	| 0.4062 	| tensor([ 6,  1,  3,  4,  8,  6, 11,  4, 12,  7], device='cuda:0')
0 818 	| 2.2441 	| 0.2188 	| tensor([ 8, 12,  9, 14,  7, 12, 13, 11,  5,  7], device='cuda:0')
0 819 	| 1.6824 	| 0.4375 	| tensor([ 0,  4, 11, 10,  6, 14, 12, 12,  5, 13], device='cuda:0')
0 820 	| 1.958 	| 0.375 	| tensor([ 0, 13,  7, 14, 10,  2,  3,  1,  8,  8], device='cuda:0')
0 821 	| 1.6479 	| 0.4375 	| tensor([ 1,  2,  4,  6,  7,  7, 13, 14,  1, 11], device='cuda:0')
0 822 	| 1.6214 	| 0.5312 	| tensor([ 5, 11,  7, 14, 11,  4,  2, 12,  1,  4], device='cuda:0')
0 823 	| 1.723 	| 0.4062 	| tensor([ 2, 11, 13,  6,  3,  1,  3,  4,  1,  2], device='cuda:0')
0 824 	| 1.2966 	| 0.5 	| tensor([12,  4, 13, 14,  0, 11, 10,  1,  1, 14], device='cuda:0')
0 825 	| 1.9833 	| 0.3438 	| tensor([13, 11, 12, 14,  2, 10,  1,  7, 11,  3], device='cuda:0')
0 826 	| 1.3531 	| 0.5625 	| tensor([12, 11, 12, 14,  3,  1,  7, 10, 10, 13], device='cuda:0')
0 827 	| 1.7519 	| 0.4375 	| tensor([13,  7, 11,  9, 13, 12,  1,  6, 12,  8], device='cuda:0')
0 828 	| 1.703 	| 0.4062 	| tensor([ 5,  7,  0, 10, 12,  1,  2, 10, 12,  4], device='cuda:0')
0 829 	| 1.8388 	| 0.4375 	| tensor([12,  5,  9,  4, 12, 14, 11, 12,  2, 12], device='cuda:0')
0 830 	| 1.6974 	| 0.4062 	| tensor([ 4, 13,  3,  0, 13,  4,  5,  8,  9,  0], device='cuda:0')
0 831 	| 1.7635 	| 0.2812 	| tensor([11,  4,  1,  4, 11,  6,  9,  7,  5, 13], device='cuda:0')
0 832 	| 1.8618 	| 0.3438 	| tensor([ 9,  7,  0,  4,  0, 12,  4, 14,  7, 14], device='cuda:0')
0 833 	| 1.8546 	| 0.375 	| tensor([ 7, 14, 13,  3,  3,  3,  6,  0,  1,  4], device='cuda:0')
0 834 	| 2.1414 	| 0.1562 	| tensor([ 9, 13,  7, 12,  2,  5,  4,  3,  2,  9], device='cuda:0')
0 835 	| 2.1024 	| 0.2812 	| tensor([ 6, 10,  7,  0,  5,  8, 11,  1, 14, 12], device='cuda:0')
0 836 	| 1.6882 	| 0.4375 	| tensor([14,  9,  8, 13,  8,  8,  6,  3,  4,  3], device='cuda:0')
