
Epoch:   0%|                                                                                                                   | 0/5 [00:00<?, ?it/s]
1 133 	| 1.3105 	| 1.8279 	| 0.1031 	| 0.25
1 134 	| 1.4874 	| 2.094 	| 0.072 	| 0.375
1 135 	| 1.5122 	| 2.1282 	| 0.075 	| 0.3438
1 136 	| 1.5732 	| 2.2036 	| 0.1024 	| 0.2812
1 137 	| 1.1279 	| 1.5714 	| 0.0932 	| 0.4062
1 138 	| 1.4475 	| 2.0326 	| 0.0824 	| 0.3438
1 139 	| 1.461 	| 2.0592 	| 0.0651 	| 0.2812
1 140 	| 1.6517 	| 2.3055 	| 0.1262 	| 0.3125
1 141 	| 1.3983 	| 1.9777 	| 0.0462 	| 0.2812
1 142 	| 1.3672 	| 1.9036 	| 0.1157 	| 0.3125
1 143 	| 1.3178 	| 1.8569 	| 0.0601 	| 0.4062
1 144 	| 1.4101 	| 1.9799 	| 0.0805 	| 0.3438
1 145 	| 1.235 	| 1.7309 	| 0.0778 	| 0.5312
1 146 	| 1.0686 	| 1.5146 	| 0.028 	| 0.5938
1 147 	| 1.4406 	| 2.0313 	| 0.0622 	| 0.4062
1 148 	| 1.1714 	| 1.6595 	| 0.0326 	| 0.4688
1 149 	| 1.2817 	| 1.8133 	| 0.0412 	| 0.4062
1 150 	| 1.2575 	| 1.7661 	| 0.0709 	| 0.4062
1 151 	| 1.6764 	| 2.3691 	| 0.0601 	| 0.3125
1 152 	| 1.2513 	| 1.7768 	| 0.0249 	| 0.375
1 153 	| 1.2741 	| 1.793 	| 0.0634 	| 0.25
1 154 	| 1.4664 	| 2.0767 	| 0.0426 	| 0.375
1 155 	| 1.7381 	| 2.4547 	| 0.066 	| 0.2188
1 156 	| 1.44 	| 2.0355 	| 0.0505 	| 0.2812
1 157 	| 1.2832 	| 1.8151 	| 0.042 	| 0.375
1 158 	| 1.286 	| 1.8171 	| 0.0467 	| 0.4688
1 159 	| 1.3023 	| 1.8466 	| 0.0322 	| 0.3125
1 160 	| 1.3822 	| 1.9548 	| 0.046 	| 0.3438
1 161 	| 1.399 	| 1.9829 	| 0.0364 	| 0.3438
1 162 	| 1.4556 	| 2.0549 	| 0.057 	| 0.3125
1 163 	| 1.4748 	| 2.0832 	| 0.0552 	| 0.2812
1 164 	| 1.2483 	| 1.7638 	| 0.0455 	| 0.5
1 165 	| 1.3736 	| 1.9459 	| 0.0381 	| 0.4062
1 166 	| 1.5092 	| 2.1441 	| 0.0277 	| 0.2812
1 167 	| 1.4455 	| 2.0282 	| 0.0859 	| 0.4062
1 168 	| 1.2739 	| 1.801 	| 0.0439 	| 0.4688
1 169 	| 1.4492 	| 2.0477 	| 0.0526 	| 0.25
1 170 	| 1.2524 	| 1.7738 	| 0.0359 	| 0.5
1 171 	| 1.4328 	| 2.0289 	| 0.0419 	| 0.3438
1 172 	| 1.2685 	| 1.7936 	| 0.0434 	| 0.4375
1 173 	| 1.3837 	| 1.9533 	| 0.0548 	| 0.4375
1 174 	| 1.196 	| 1.6931 	| 0.036 	| 0.4688
1 175 	| 1.4691 	| 2.0733 	| 0.0593 	| 0.25
1 176 	| 1.4773 	| 2.0859 	| 0.0572 	| 0.3125
1 177 	| 1.3501 	| 1.9015 	| 0.0635 	| 0.4375
1 178 	| 1.3833 	| 1.9573 	| 0.044 	| 0.375
1 179 	| 1.482 	| 2.0883 	| 0.0673 	| 0.2812
1 180 	| 1.4504 	| 2.0488 	| 0.054 	| 0.2188
1 181 	| 1.3936 	| 1.9666 	| 0.0567 	| 0.3438
1 182 	| 1.5434 	| 2.1751 	| 0.0696 	| 0.3438
1 183 	| 1.5237 	| 2.1511 	| 0.0597 	| 0.3438
1 184 	| 1.4679 	| 2.0789 	| 0.0421 	| 0.4375
1 185 	| 1.2181 	| 1.7273 	| 0.0299 	| 0.5
1 186 	| 1.3148 	| 1.8539 	| 0.057 	| 0.3125
1 187 	| 1.3704 	| 1.9318 	| 0.0603 	| 0.375
1 188 	| 1.2045 	| 1.7077 	| 0.0304 	| 0.375
1 189 	| 1.3513 	| 1.9007 	| 0.0691 	| 0.3125
1 190 	| 1.3881 	| 1.9593 	| 0.0553 	| 0.3438
1 191 	| 1.5099 	| 2.1363 	| 0.0483 	| 0.375
1 192 	| 1.4844 	| 2.0959 	| 0.0575 	| 0.375
1 193 	| 1.4874 	| 2.0984 	| 0.0617 	| 0.3438
1 194 	| 0.8063 	| 1.1456 	| 0.0148 	| 0.6562
1 195 	| 1.41 	| 1.9986 	| 0.0365 	| 0.3438
1 196 	| 1.3588 	| 1.9124 	| 0.0672 	| 0.2188
1 197 	| 1.3008 	| 1.8349 	| 0.0546 	| 0.4375
1 198 	| 1.7095 	| 2.4179 	| 0.0566 	| 0.2188
1 199 	| 1.284 	| 1.8127 	| 0.0503 	| 0.2812
1 200 	| 1.1127 	| 1.5732 	| 0.0382 	| 0.4062
1 201 	| 1.4465 	| 2.0261 	| 0.0941 	| 0.3438
1 202 	| 1.2227 	| 1.7327 	| 0.0326 	| 0.375
1 203 	| 1.4174 	| 2.0066 	| 0.0425 	| 0.3438
1 204 	| 1.5088 	| 2.1387 	| 0.039 	| 0.4062
1 205 	| 1.5478 	| 2.1828 	| 0.0662 	| 0.1875
1 206 	| 1.1535 	| 1.6337 	| 0.0332 	| 0.375
1 207 	| 1.1506 	| 1.6277 	| 0.0375 	| 0.3438
1 208 	| 1.4242 	| 2.0116 	| 0.0537 	| 0.4375
1 209 	| 1.4254 	| 2.0161 	| 0.0471 	| 0.2812
1 210 	| 1.4189 	| 2.0037 	| 0.0544 	| 0.375
1 211 	| 1.4016 	| 1.9704 	| 0.0744 	| 0.375
1 212 	| 1.5041 	| 2.1125 	| 0.0842 	| 0.3438
1 213 	| 1.3456 	| 1.9057 	| 0.0386 	| 0.3125
1 214 	| 1.6024 	| 2.2571 	| 0.0749 	| 0.3125
1 215 	| 1.4448 	| 2.0317 	| 0.0752 	| 0.3438
1 216 	| 1.5259 	| 2.1477 	| 0.0749 	| 0.3125
1 217 	| 1.5253 	| 2.1479 	| 0.0723 	| 0.2812
1 218 	| 1.4199 	| 2.0089 	| 0.0457 	| 0.3438
1 219 	| 1.5253 	| 2.1464 	| 0.0762 	| 0.3438
1 220 	| 1.4116 	| 1.9905 	| 0.0609 	| 0.2188
1 221 	| 1.2682 	| 1.7908 	| 0.0487 	| 0.4375
1 222 	| 1.4112 	| 1.9958 	| 0.047 	| 0.4062
1 223 	| 1.3441 	| 1.8897 	| 0.071 	| 0.3438
1 224 	| 1.5734 	| 2.2173 	| 0.071 	| 0.2812
1 225 	| 1.7288 	| 2.4333 	| 0.0848 	| 0.3438
1 226 	| 1.3876 	| 1.9518 	| 0.0712 	| 0.375
1 227 	| 1.4827 	| 2.0979 	| 0.0471 	| 0.2812
1 228 	| 1.2242 	| 1.7241 	| 0.058 	| 0.375
1 229 	| 1.369 	| 1.9198 	| 0.0836 	| 0.25
1 230 	| 1.4244 	| 2.0055 	| 0.0687 	| 0.4062
1 231 	| 1.2806 	| 1.7872 	| 0.0984 	| 0.4062
1 232 	| 1.3239 	| 1.8566 	| 0.0812 	| 0.4375
1 233 	| 1.5341 	| 2.1597 	| 0.0745 	| 0.2188
1 234 	| 1.2555 	| 1.7715 	| 0.0515 	| 0.5625
1 235 	| 1.4398 	| 2.0136 	| 0.1009 	| 0.1875
1 236 	| 1.1461 	| 1.6127 	| 0.0573 	| 0.4688
1 237 	| 1.4097 	| 1.9866 	| 0.0635 	| 0.375
1 238 	| 1.4469 	| 2.0252 	| 0.0974 	| 0.3438
1 239 	| 1.4104 	| 1.9919 	| 0.0536 	| 0.4375
1 240 	| 1.5829 	| 2.2302 	| 0.0724 	| 0.25
1 241 	| 1.2824 	| 1.813 	| 0.0441 	| 0.375
1 242 	| 1.4924 	| 2.0979 	| 0.0796 	| 0.3438
1 243 	| 1.3307 	| 1.8683 	| 0.0762 	| 0.4062
1 244 	| 1.3736 	| 1.929 	| 0.0777 	| 0.3438
1 245 	| 1.196 	| 1.6856 	| 0.0536 	| 0.4375
1 246 	| 1.2703 	| 1.7891 	| 0.0596 	| 0.4688
1 247 	| 1.5789 	| 2.2391 	| 0.0384 	| 0.4062
1 248 	| 1.6682 	| 2.3492 	| 0.0791 	| 0.3125

Epoch:  40%|██████████████████████████████████████████▍                                                               | 2/5 [04:24<06:36, 132.07s/it]
Val mae km: 5119.681850450798  | Mean val loss: 1.3240238187774536
2 0 	| 1.3847 	| 1.9522 	| 0.0607 	| 0.3125
2 1 	| 1.2943 	| 1.8226 	| 0.0616 	| 0.4375
2 2 	| 1.3302 	| 1.8778 	| 0.0523 	| 0.5312
2 3 	| 1.3319 	| 1.8774 	| 0.059 	| 0.375
2 4 	| 1.2793 	| 1.8053 	| 0.0521 	| 0.4688
2 5 	| 1.2544 	| 1.77 	| 0.0512 	| 0.5
2 6 	| 1.1276 	| 1.5888 	| 0.0515 	| 0.4688
2 7 	| 1.5346 	| 2.1611 	| 0.0727 	| 0.3438
2 8 	| 1.4459 	| 2.049 	| 0.0388 	| 0.4062
2 9 	| 1.2536 	| 1.7543 	| 0.0853 	| 0.4062
2 10 	| 1.3304 	| 1.8718 	| 0.067 	| 0.4688
2 11 	| 1.4944 	| 2.0998 	| 0.0817 	| 0.2812
2 12 	| 1.6237 	| 2.2858 	| 0.0789 	| 0.375
2 13 	| 1.366 	| 1.9245 	| 0.0628 	| 0.3125
2 14 	| 1.3404 	| 1.88 	| 0.0815 	| 0.4688
2 15 	| 1.5925 	| 2.2552 	| 0.0463 	| 0.3438
2 16 	| 1.3915 	| 1.9411 	| 0.1089 	| 0.4062
2 17 	| 1.5805 	| 2.226 	| 0.0741 	| 0.3438
2 18 	| 1.2548 	| 1.755 	| 0.0876 	| 0.4375
2 19 	| 1.4255 	| 1.9969 	| 0.0923 	| 0.2812
2 20 	| 1.235 	| 1.7273 	| 0.0862 	| 0.4688
2 21 	| 1.4071 	| 1.981 	| 0.0681 	| 0.3438
2 22 	| 1.3163 	| 1.8466 	| 0.0789 	| 0.4062
2 23 	| 1.2522 	| 1.7628 	| 0.0608 	| 0.3438
2 24 	| 1.4799 	| 2.0763 	| 0.0881 	| 0.2812
2 25 	| 1.2769 	| 1.7916 	| 0.0758 	| 0.3438
2 26 	| 1.6444 	| 2.3178 	| 0.073 	| 0.375
2 27 	| 1.3606 	| 1.9215 	| 0.0516 	| 0.3438
2 28 	| 1.3027 	| 1.8303 	| 0.0717 	| 0.375
2 29 	| 1.2932 	| 1.8313 	| 0.0375 	| 0.375
2 30 	| 1.1202 	| 1.5792 	| 0.0493 	| 0.4688
2 31 	| 1.5822 	| 2.2241 	| 0.0843 	| 0.25
2 32 	| 1.5472 	| 2.1739 	| 0.0849 	| 0.25
2 33 	| 1.2046 	| 1.698 	| 0.0536 	| 0.4688
2 34 	| 1.3365 	| 1.8946 	| 0.0343 	| 0.4688
2 35 	| 1.2186 	| 1.7235 	| 0.0405 	| 0.4375
2 36 	| 1.6407 	| 2.3159 	| 0.0652 	| 0.25
2 37 	| 1.1229 	| 1.591 	| 0.0309 	| 0.4062
2 38 	| 1.4192 	| 2.0062 	| 0.0495 	| 0.375
2 39 	| 0.98 	| 1.3838 	| 0.0379 	| 0.4375
2 40 	| 1.2386 	| 1.7524 	| 0.0397 	| 0.4062
2 41 	| 1.3424 	| 1.8822 	| 0.0828 	| 0.3438
2 42 	| 1.3751 	| 1.9325 	| 0.0745 	| 0.375
2 43 	| 1.5257 	| 2.1499 	| 0.069 	| 0.25
2 44 	| 1.3407 	| 1.8796 	| 0.0834 	| 0.4375
2 45 	| 1.3008 	| 1.8336 	| 0.0576 	| 0.375
2 46 	| 1.2846 	| 1.8046 	| 0.0712 	| 0.375
2 47 	| 1.2584 	| 1.7508 	| 0.1095 	| 0.4062
2 48 	| 1.6726 	| 2.3586 	| 0.0719 	| 0.25
2 49 	| 1.3298 	| 1.8622 	| 0.0875 	| 0.3438
2 50 	| 1.2719 	| 1.7814 	| 0.0832 	| 0.4375
2 51 	| 1.3117 	| 1.8397 	| 0.0797 	| 0.4688
2 52 	| 1.565 	| 2.1905 	| 0.1057 	| 0.25
2 53 	| 1.2523 	| 1.7521 	| 0.0861 	| 0.4688
2 54 	| 1.1863 	| 1.6585 	| 0.0844 	| 0.4688
2 55 	| 1.2453 	| 1.7458 	| 0.0773 	| 0.3125
2 56 	| 1.3962 	| 1.9473 	| 0.11 	| 0.4062
2 57 	| 1.4392 	| 2.0282 	| 0.0647 	| 0.4062
2 58 	| 0.9104 	| 1.2811 	| 0.0455 	| 0.5938
2 59 	| 1.1564 	| 1.6201 	| 0.0744 	| 0.5
2 60 	| 1.1471 	| 1.6094 	| 0.0684 	| 0.4688
2 61 	| 1.7463 	| 2.4579 	| 0.086 	| 0.1875
2 62 	| 1.4514 	| 2.0291 	| 0.1035 	| 0.375
2 63 	| 1.3691 	| 1.9221 	| 0.0788 	| 0.3125
2 64 	| 0.9765 	| 1.3567 	| 0.0892 	| 0.5312
2 65 	| 1.3078 	| 1.8387 	| 0.0691 	| 0.4062
2 66 	| 1.25 	| 1.7554 	| 0.0706 	| 0.3438
2 67 	| 1.4001 	| 1.97 	| 0.0703 	| 0.2188
2 68 	| 1.4962 	| 2.1018 	| 0.0833 	| 0.2812
2 69 	| 1.2202 	| 1.7093 	| 0.0791 	| 0.4375
2 70 	| 1.3471 	| 1.8954 	| 0.0676 	| 0.3438
2 71 	| 1.184 	| 1.6521 	| 0.0916 	| 0.3125
2 72 	| 1.5372 	| 2.1662 	| 0.0695 	| 0.3125
2 73 	| 1.2899 	| 1.8245 	| 0.0424 	| 0.375
2 74 	| 1.2885 	| 1.8227 	| 0.042 	| 0.4688
2 75 	| 1.26 	| 1.7746 	| 0.0595 	| 0.4062
2 76 	| 1.389 	| 1.9553 	| 0.0675 	| 0.3125
2 77 	| 1.4545 	| 2.0525 	| 0.0594 	| 0.375
2 78 	| 1.3711 	| 1.9394 	| 0.0452 	| 0.4688
2 79 	| 1.4229 	| 1.9983 	| 0.0801 	| 0.375
2 80 	| 1.1677 	| 1.6429 	| 0.0589 	| 0.375
2 81 	| 1.6143 	| 2.2857 	| 0.0477 	| 0.25
2 82 	| 1.0458 	| 1.4794 	| 0.034 	| 0.5
2 83 	| 1.1085 	| 1.5662 	| 0.0404 	| 0.4375
2 84 	| 1.4961 	| 2.1138 	| 0.0548 	| 0.4062
2 85 	| 1.1111 	| 1.5679 	| 0.0451 	| 0.4375
2 86 	| 1.1103 	| 1.5738 	| 0.0286 	| 0.5
2 87 	| 1.636 	| 2.3184 	| 0.0437 	| 0.25
2 88 	| 1.2713 	| 1.7902 	| 0.0606 	| 0.4062
2 89 	| 1.8065 	| 2.5484 	| 0.0755 	| 0.1562
2 90 	| 1.6174 	| 2.2934 	| 0.0402 	| 0.4062
2 91 	| 1.2468 	| 1.7596 	| 0.0503 	| 0.4062
2 92 	| 1.3768 	| 1.9465 	| 0.0476 	| 0.375
2 93 	| 1.2523 	| 1.7705 	| 0.043 	| 0.4375
2 94 	| 1.7089 	| 2.3984 	| 0.1002 	| 0.1875
2 95 	| 1.2791 	| 1.7998 	| 0.0642 	| 0.4062
2 96 	| 1.3666 	| 1.9258 	| 0.0618 	| 0.375
2 97 	| 1.2746 	| 1.8006 	| 0.0473 	| 0.3125
2 98 	| 1.1493 	| 1.6272 	| 0.0342 	| 0.5
2 99 	| 1.7215 	| 2.4337 	| 0.0599 	| 0.2812
2 100 	| 1.3964 	| 1.9591 	| 0.0833 	| 0.3125
2 101 	| 1.6444 	| 2.3279 	| 0.0496 	| 0.2812
2 102 	| 1.0581 	| 1.495 	| 0.0385 	| 0.5312
2 103 	| 1.2439 	| 1.7429 	| 0.0796 	| 0.4688
2 104 	| 1.6188 	| 2.287 	| 0.0598 	| 0.25
2 105 	| 1.5169 	| 2.1472 	| 0.0462 	| 0.3438
2 106 	| 1.4577 	| 2.0552 	| 0.0638 	| 0.3125
2 107 	| 1.2709 	| 1.7979 	| 0.0412 	| 0.3125
2 108 	| 1.3781 	| 1.9458 	| 0.0534 	| 0.3438
2 109 	| 1.3783 	| 1.9339 	| 0.0818 	| 0.3438
2 110 	| 1.1972 	| 1.6912 	| 0.0446 	| 0.5
2 111 	| 1.3049 	| 1.831 	| 0.0772 	| 0.4062
2 112 	| 1.214 	| 1.7067 	| 0.0643 	| 0.4375
2 113 	| 1.4446 	| 2.0334 	| 0.0706 	| 0.2812
2 114 	| 1.1583 	| 1.6307 	| 0.056 	| 0.4688
2 115 	| 1.1534 	| 1.6139 	| 0.079 	| 0.4375
2 116 	| 1.4546 	| 2.0302 	| 0.1116 	| 0.25
2 117 	| 1.3021 	| 1.8262 	| 0.0792 	| 0.4062
2 118 	| 1.5397 	| 2.1615 	| 0.0888 	| 0.3438
2 119 	| 1.6076 	| 2.2545 	| 0.098 	| 0.25
2 120 	| 1.709 	| 2.4031 	| 0.0896 	| 0.2188
2 121 	| 1.3515 	| 1.8957 	| 0.0816 	| 0.3438
2 122 	| 1.1517 	| 1.6265 	| 0.044 	| 0.5625
2 123 	| 1.3692 	| 1.9399 	| 0.0376 	| 0.3438
2 124 	| 1.3607 	| 1.9008 	| 0.1006 	| 0.3438
2 125 	| 1.5567 	| 2.1805 	| 0.1012 	| 0.3125
2 126 	| 1.5516 	| 2.179 	| 0.0876 	| 0.3125
2 127 	| 1.3077 	| 1.8331 	| 0.0817 	| 0.3125
2 128 	| 1.2111 	| 1.7093 	| 0.0487 	| 0.375
2 129 	| 1.5049 	| 2.1218 	| 0.0655 	| 0.3125
2 130 	| 1.4017 	| 1.9714 	| 0.0725 	| 0.3125
2 131 	| 1.165 	| 1.6389 	| 0.0591 	| 0.375
2 132 	| 1.3962 	| 1.965 	| 0.069 	| 0.3125
2 133 	| 1.6067 	| 2.2486 	| 0.1091 	| 0.2812
2 134 	| 1.1743 	| 1.6599 	| 0.0413 	| 0.4375
2 135 	| 1.208 	| 1.7016 	| 0.0563 	| 0.4375
2 136 	| 1.5701 	| 2.2076 	| 0.0825 	| 0.25
2 137 	| 1.1031 	| 1.5649 	| 0.0256 	| 0.5
2 138 	| 1.3403 	| 1.8844 	| 0.0706 	| 0.4688
2 139 	| 1.3161 	| 1.8556 	| 0.057 	| 0.4062
2 140 	| 1.4253 	| 2.018 	| 0.0421 	| 0.3125
2 141 	| 1.2746 	| 1.7915 	| 0.0684 	| 0.4375
2 142 	| 1.3643 	| 1.9131 	| 0.0838 	| 0.2812
2 143 	| 1.3336 	| 1.8694 	| 0.0834 	| 0.3125
2 144 	| 1.4167 	| 1.9946 	| 0.0684 	| 0.3125
2 145 	| 1.6301 	| 2.292 	| 0.0857 	| 0.2188
2 146 	| 1.3021 	| 1.8339 	| 0.0611 	| 0.4375
2 147 	| 1.3381 	| 1.8817 	| 0.0695 	| 0.3438
2 148 	| 1.1388 	| 1.6035 	| 0.0546 	| 0.4375
2 149 	| 1.201 	| 1.6856 	| 0.0704 	| 0.4062
2 150 	| 1.1887 	| 1.6809 	| 0.0401 	| 0.5
2 151 	| 1.1644 	| 1.6444 	| 0.0443 	| 0.5
2 152 	| 1.289 	| 1.8216 	| 0.0461 	| 0.3438
2 153 	| 1.6337 	| 2.3081 	| 0.06 	| 0.2812
2 154 	| 1.4657 	| 2.0633 	| 0.0713 	| 0.3438
2 155 	| 1.4432 	| 2.0308 	| 0.0722 	| 0.3438
2 156 	| 1.36 	| 1.9163 	| 0.0621 	| 0.3125
2 157 	| 1.5464 	| 2.1717 	| 0.0874 	| 0.2812
2 158 	| 1.124 	| 1.5827 	| 0.0539 	| 0.5
2 159 	| 1.6645 	| 2.3347 	| 0.1007 	| 0.25
2 160 	| 1.1128 	| 1.5688 	| 0.0488 	| 0.5
2 161 	| 1.1826 	| 1.6523 	| 0.0865 	| 0.4688
2 162 	| 1.5273 	| 2.1467 	| 0.0821 	| 0.25
2 163 	| 1.3413 	| 1.8843 	| 0.0743 	| 0.3125
2 164 	| 1.284 	| 1.7826 	| 0.1205 	| 0.2188
2 165 	| 1.3859 	| 1.9484 	| 0.0733 	| 0.25
2 166 	| 1.3238 	| 1.8667 	| 0.057 	| 0.4375
2 167 	| 1.3017 	| 1.8455 	| 0.0331 	| 0.4062
2 168 	| 1.0072 	| 1.4183 	| 0.0478 	| 0.5938
2 169 	| 1.3264 	| 1.8654 	| 0.0686 	| 0.375
2 170 	| 1.1898 	| 1.6651 	| 0.0808 	| 0.4062
2 171 	| 1.2646 	| 1.7756 	| 0.0721 	| 0.4062
2 172 	| 1.2008 	| 1.6896 	| 0.0604 	| 0.375
2 173 	| 1.5105 	| 2.1147 	| 0.1007 	| 0.25
2 174 	| 1.2243 	| 1.7027 	| 0.1081 	| 0.3438
2 175 	| 1.22 	| 1.7044 	| 0.0899 	| 0.4062
2 176 	| 1.4544 	| 2.0487 	| 0.0679 	| 0.3438
2 177 	| 1.2446 	| 1.7551 	| 0.0536 	| 0.2812
2 178 	| 1.3365 	| 1.8922 	| 0.0399 	| 0.3125
2 179 	| 1.6195 	| 2.2774 	| 0.0844 	| 0.1875
2 180 	| 1.1827 	| 1.6626 	| 0.0629 	| 0.3438
2 181 	| 1.3122 	| 1.8423 	| 0.0754 	| 0.2812
2 182 	| 1.5739 	| 2.2209 	| 0.0642 	| 0.2188
2 183 	| 1.5519 	| 2.1885 	| 0.0664 	| 0.3125
2 184 	| 1.0592 	| 1.4942 	| 0.0441 	| 0.4688
2 185 	| 1.3664 	| 1.9371 	| 0.0348 	| 0.2812
2 186 	| 1.5466 	| 2.1849 	| 0.0571 	| 0.3125
2 187 	| 1.4798 	| 2.0867 	| 0.0636 	| 0.2812
2 188 	| 1.1825 	| 1.6497 	| 0.0924 	| 0.4375
2 189 	| 1.5702 	| 2.2087 	| 0.0802 	| 0.25
2 190 	| 0.9879 	| 1.3891 	| 0.0519 	| 0.4062
2 191 	| 1.1484 	| 1.6303 	| 0.0239 	| 0.4688
2 192 	| 1.3657 	| 1.9221 	| 0.0674 	| 0.1875
2 193 	| 1.4269 	| 2.0088 	| 0.0692 	| 0.3438
2 194 	| 1.4418 	| 2.0213 	| 0.0894 	| 0.3438
2 195 	| 1.1727 	| 1.6522 	| 0.0537 	| 0.4062
2 196 	| 1.3657 	| 1.9202 	| 0.0721 	| 0.375
2 197 	| 1.129 	| 1.5983 	| 0.034 	| 0.5625
2 198 	| 1.2033 	| 1.6903 	| 0.0667 	| 0.2812
2 199 	| 1.4869 	| 2.103 	| 0.0493 	| 0.2812
2 200 	| 1.4758 	| 2.0868 	| 0.0501 	| 0.375
2 201 	| 1.6335 	| 2.3018 	| 0.074 	| 0.25
2 202 	| 1.2523 	| 1.7715 	| 0.0408 	| 0.4375
2 203 	| 1.2531 	| 1.7698 	| 0.0474 	| 0.375
2 204 	| 1.0955 	| 1.5519 	| 0.0305 	| 0.4375
2 205 	| 1.1568 	| 1.6374 	| 0.0355 	| 0.4375
2 206 	| 1.2443 	| 1.7518 	| 0.0599 	| 0.375
2 207 	| 1.2428 	| 1.7566 	| 0.044 	| 0.3125
2 208 	| 1.2006 	| 1.6996 	| 0.0362 	| 0.5625
2 209 	| 1.3766 	| 1.9362 	| 0.0709 	| 0.375
2 210 	| 1.1156 	| 1.5761 	| 0.041 	| 0.5938
2 211 	| 1.3612 	| 1.9234 	| 0.0495 	| 0.375
2 212 	| 1.527 	| 2.1583 	| 0.0539 	| 0.3438
2 213 	| 1.0592 	| 1.4997 	| 0.0313 	| 0.5312
2 214 	| 1.2271 	| 1.735 	| 0.042 	| 0.4375
2 215 	| 1.5199 	| 2.1393 	| 0.0747 	| 0.3438
2 216 	| 1.3182 	| 1.8675 	| 0.0367 	| 0.5625
2 217 	| 1.3153 	| 1.8585 	| 0.0481 	| 0.3438
2 218 	| 1.3855 	| 1.9581 	| 0.0494 	| 0.375
2 219 	| 1.4703 	| 2.0822 	| 0.0424 	| 0.2812
2 220 	| 1.6053 	| 2.2672 	| 0.0609 	| 0.2812
2 221 	| 1.3681 	| 1.9372 	| 0.04 	| 0.4375
2 222 	| 1.4229 	| 2.0027 	| 0.07 	| 0.3125
2 223 	| 1.2476 	| 1.7617 	| 0.048 	| 0.3438
2 224 	| 1.4568 	| 2.0485 	| 0.0764 	| 0.3438
2 225 	| 1.5407 	| 2.1749 	| 0.0609 	| 0.3125
2 226 	| 1.3308 	| 1.8816 	| 0.0455 	| 0.4688
2 227 	| 1.1658 	| 1.6495 	| 0.0374 	| 0.375
2 228 	| 1.2865 	| 1.821 	| 0.0394 	| 0.4062
2 229 	| 1.2679 	| 1.7864 	| 0.058 	| 0.4688
2 230 	| 1.3062 	| 1.8461 	| 0.0465 	| 0.375
2 231 	| 1.3136 	| 1.8502 	| 0.0616 	| 0.3438
2 232 	| 1.4925 	| 2.1066 	| 0.0597 	| 0.3125
2 233 	| 1.1669 	| 1.6461 	| 0.0488 	| 0.4062
2 234 	| 1.3535 	| 1.9127 	| 0.0487 	| 0.4062
2 235 	| 1.3552 	| 1.9158 	| 0.0471 	| 0.4375
2 236 	| 1.209 	| 1.7025 	| 0.0574 	| 0.25
2 237 	| 1.4348 	| 2.0259 	| 0.0556 	| 0.375
2 238 	| 1.5326 	| 2.1743 	| 0.0351 	| 0.3125
2 239 	| 1.5468 	| 2.191 	| 0.0437 	| 0.3438
2 240 	| 1.1525 	| 1.6238 	| 0.0528 	| 0.5625
2 241 	| 1.7133 	| 2.4305 	| 0.04 	| 0.3125
2 242 	| 1.3386 	| 1.8762 	| 0.0842 	| 0.375
2 243 	| 1.1228 	| 1.5877 	| 0.0382 	| 0.4062
2 244 	| 1.1461 	| 1.6219 	| 0.036 	| 0.5
2 245 	| 1.3483 	| 1.9044 	| 0.0508 	| 0.4375
2 246 	| 1.4361 	| 2.0203 	| 0.0729 	| 0.3125
2 247 	| 1.2343 	| 1.7469 	| 0.038 	| 0.3438
2 248 	| 1.259 	| 1.7741 	| 0.0573 	| 0.375

Epoch:  60%|███████████████████████████████████████████████████████████████▌                                          | 3/5 [06:37<04:25, 132.79s/it]
Val mae km: 5150.818791736486  | Mean val loss: 1.308099845724721
3 0 	| 1.1813 	| 1.673 	| 0.0339 	| 0.4688
3 1 	| 1.3594 	| 1.9195 	| 0.0524 	| 0.3438
3 2 	| 1.5121 	| 2.1326 	| 0.0643 	| 0.4062
3 3 	| 1.0246 	| 1.4408 	| 0.0535 	| 0.4062
3 4 	| 1.2234 	| 1.7246 	| 0.0541 	| 0.5
3 5 	| 1.3022 	| 1.8304 	| 0.0698 	| 0.375
3 6 	| 1.4153 	| 2.0009 	| 0.0489 	| 0.375
3 7 	| 1.3278 	| 1.8607 	| 0.0841 	| 0.3125
3 8 	| 1.2912 	| 1.8279 	| 0.0388 	| 0.4375
3 9 	| 1.039 	| 1.4616 	| 0.0529 	| 0.5625
3 10 	| 1.4953 	| 2.1048 	| 0.0732 	| 0.3125
3 11 	| 1.3351 	| 1.8861 	| 0.0496 	| 0.375
3 12 	| 1.4343 	| 2.0306 	| 0.043 	| 0.3438
3 13 	| 1.3876 	| 1.9643 	| 0.0418 	| 0.4062
3 14 	| 1.1523 	| 1.6212 	| 0.0582 	| 0.4688
3 15 	| 1.397 	| 1.9528 	| 0.1001 	| 0.4062
3 16 	| 1.2674 	| 1.7829 	| 0.0644 	| 0.3125
3 17 	| 1.4708 	| 2.0693 	| 0.0743 	| 0.25
3 18 	| 1.232 	| 1.7465 	| 0.0315 	| 0.3125
3 19 	| 0.9387 	| 1.3263 	| 0.0342 	| 0.625
3 20 	| 1.6831 	| 2.3647 	| 0.0927 	| 0.1562
3 21 	| 1.348 	| 1.8962 	| 0.0689 	| 0.3438
3 22 	| 1.0993 	| 1.5512 	| 0.045 	| 0.4688
